sim_text,sim_value,name
无线电模块在电子装置中的共存,0.81394666,双工器模块
前端模块以及通信装置,0.8157774,双工器模块
一种高压电源模块的制作方法,0.8313018,双工器模块
连接模块,0.7978101,双工器模块
一种多模式燃料喷射执行器驱动电路,0.8446993,双工器模块
具有孔径的光电模组及其制造,0.84966093,双工器模块
双向开关,0.8529202,双工器模块
模块化连续流动设备,0.79570746,双工器模块
触控模块及其触控电路,0.7947177,双工器模块
显示模块及其组装方法,0.784674,双工器模块
锁模油缸及多组油缸同步锁模装置,0.81025505,双工器模块
一种用于冲压电容器接线端子模具,0.8569879,双工器模块
一种工业互联网PLC的固定装置,0.8584247,双工器模块
声表面波滤波器、高频模块以及多工器,0.7772552,双工器模块
光模块,0.7752539,双工器模块
基于多层式电路板的功率模块,0.77500653,双工器模块
模块化断路器机构,0.75061417,双工器模块
导体模块,0.74715465,双工器模块
辅助模块以及相关联的模块化电气组件,0.74010605,双工器模块
一种箝位双子模块的模块化多电平换流器的预充电方法,0.73667425,双工器模块
模块机包装(二),0.71353954,双工器模块
双端双驱控制电路,0.65631604,双工器模块
一种新型帘式EHBR膜组件,0.7665763,树脂膜片的用途
一种电路板导电膜施镀工艺,0.76100004,树脂膜片的用途
隔热涂料与隔热多孔膜及其形成方法,0.79250777,树脂膜片的用途
聚乙烯树脂组合物,0.76024836,树脂膜片的用途
适用于果蔬的保鲜薄膜,0.75947857,树脂膜片的用途
一种用于PVC保鲜膜的塑料,0.75258404,树脂膜片的用途
抗酸碱腐蚀的工业铝箔包装袋膜,0.70348364,树脂膜片的用途
聚氨酯涂料组合物、固化涂膜及树脂构件,0.6992095,树脂膜片的用途
生物PET树脂的制造方法,0.68404007,树脂膜片的用途
透光性薄膜,0.66092485,树脂膜片的用途
封装膜,0.63010025,树脂膜片的用途
光压印树脂组合物、光压印树脂膜以及图案化制程,0.62835205,树脂膜片的用途
DIPA-Esterquat解键剂用于薄纸和绒毛浆生产的用途,0.7737504,树脂膜片的用途
脱模膜,0.77856076,树脂膜片的用途
医用包装膜,0.78944296,树脂膜片的用途
用于薄膜太阳能电池镀膜的掩膜板,0.79057753,树脂膜片的用途
包含微纤化纤维素的膜和由其制成的产品,0.8018808,树脂膜片的用途
用于LED封装胶的含氟梯形有机硅树脂,0.82773316,树脂膜片的用途
橡胶垫片多片板,0.82478595,树脂膜片的用途
一种革用颜料相容性改进干法面层聚氨酯树脂及制备方法,0.82226056,树脂膜片的用途
一种自修复聚合物复合膜的制备方法,0.81803095,树脂膜片的用途
一种一体式EHBR膜组件,0.81701773,树脂膜片的用途
聚苯乙烯系树脂组合物及其制造方法,0.8123167,树脂膜片的用途
一种用于锂离子电池隔膜的纳米纤维膜及其制备方法,0.8105338,树脂膜片的用途
应用于油膜控制的方法,0.8102056,树脂膜片的用途
包含硅酸盐的多孔聚合物膜,0.82878333,树脂膜片的用途
用于从天然气和其它烃制备碳和氢的方法,0.7092192,用于集成酸性气体去除与碳捕集的系统
一种利用臭氧作用脱除氮氧化物的处理方法,0.7355425,用于集成酸性气体去除与碳捕集的系统
一种无机盐型二氧化碳吸收剂,0.7360697,用于集成酸性气体去除与碳捕集的系统
一种制备碳氮化钨的方法,0.74651206,用于集成酸性气体去除与碳捕集的系统
一种实验用惰性气体生成器,0.7481073,用于集成酸性气体去除与碳捕集的系统
一种油污收集与分离系统,0.75675464,用于集成酸性气体去除与碳捕集的系统
用于确定颗粒过滤器的碳烟负载的方法和控制装置,0.7667705,用于集成酸性气体去除与碳捕集的系统
气体注入系统,0.77377844,用于集成酸性气体去除与碳捕集的系统
一种自动清理矿井中二氧化硫气体的装置,0.72227436,用于集成酸性气体去除与碳捕集的系统
含二氧化硫烟气的吸收系统与吸收工艺,0.70652616,用于集成酸性气体去除与碳捕集的系统
一种自清洁废酸结晶分离装置,0.70639163,用于集成酸性气体去除与碳捕集的系统
含二氧化碳和硫化氢气体的处理方法及装置,0.6673431,用于集成酸性气体去除与碳捕集的系统
一种用于二氧化碳捕集的脱盐水再利用系统,0.55984646,用于集成酸性气体去除与碳捕集的系统
一种含氯气气源的反应系统,0.58529866,用于集成酸性气体去除与碳捕集的系统
一种酸性气处理工艺及系统,0.5965162,用于集成酸性气体去除与碳捕集的系统
一种用于污水脱氮的复合碳源及其制备方法和使用方法,0.6190401,用于集成酸性气体去除与碳捕集的系统
一种活性炭集约化吸附装置,0.62626094,用于集成酸性气体去除与碳捕集的系统
一种金属氢化物制备氢气的系统,0.6487527,用于集成酸性气体去除与碳捕集的系统
一种二氧化碳捕集系统液氨区域中的安全仪表系统,0.6515285,用于集成酸性气体去除与碳捕集的系统
氮、硫共掺杂纳米碳碗的制备方法,0.7703309,用于集成酸性气体去除与碳捕集的系统
气相氧化/分解和吸收一体化装置及其应用,0.70365185,用于集成酸性气体去除与碳捕集的系统
一种从混合气中脱除CO,0.70249075,用于集成酸性气体去除与碳捕集的系统
一种过氧化氢蒸汽分解过滤装置,0.6947514,用于集成酸性气体去除与碳捕集的系统
一种生物质吸油碳气凝胶的制备方法,0.6791368,用于集成酸性气体去除与碳捕集的系统
一种多功能电子产品展示架,0.8717681,多功能拉杆箱
多功能便捷式食物容器,0.8672999,多功能拉杆箱
箱体,0.8099192,多功能拉杆箱
多功能尸体袋,0.8920597,多功能拉杆箱
伸缩杆,0.8854343,多功能拉杆箱
一种多功能智能衣柜放置架,0.81358486,多功能拉杆箱
多功能罐,0.827728,多功能拉杆箱
多功能的塑木立柱,0.83853704,多功能拉杆箱
一种多功能阅读架,0.80179286,多功能拉杆箱
一种多功能休息椅,0.87426525,多功能拉杆箱
按压式手套箱,0.84324574,多功能拉杆箱
一种便于安装的储能蓄电池,0.7252801,一种分类易取式储蓄罐
一种简易而有效的换热装置,0.8376061,一种分类易取式储蓄罐
一种静置式油水分离方法,0.8028413,一种分类易取式储蓄罐
一种相变储能式换热器,0.70016485,一种分类易取式储蓄罐
一种带记号的易拉罐,0.6893503,一种分类易取式储蓄罐
用于罐式热水器的分层器,0.6416737,一种分类易取式储蓄罐
一种用于车辆的储物装置及车辆,0.72953296,一种分类易取式储蓄罐
一种蓄能系统配置方法、装置及存储介质,0.7487497,一种分类易取式储蓄罐
一种调味品定量拿取的储藏盒,0.7782231,一种分类易取式储蓄罐
一种带储气罐的自行车,0.7836694,一种分类易取式储蓄罐
一种听诊器分类保存装置,0.8205677,一种分类易取式储蓄罐
一种新型萃取液过滤装置,0.83130884,一种分类易取式储蓄罐
一种自动存取货柜,0.8264333,一种分类易取式储蓄罐
一种油气储运中的油罐承载吊装装置,0.8030552,一种分类易取式储蓄罐
一种新型换热容器,0.8183565,一种分类易取式储蓄罐
一种用于日用百货的易拆卸柜,0.8157823,一种分类易取式储蓄罐
一种称重方法及其存储介质,0.81123096,一种分类易取式储蓄罐
一种相变蓄热装置及换热装置,0.8085094,一种分类易取式储蓄罐
一种焊接用方便劳保用品放置的储存装置,0.8056497,一种分类易取式储蓄罐
一种锂电池仓储运输用储物盒,0.8044187,一种分类易取式储蓄罐
一种数据存储方法及装置,0.80323935,一种分类易取式储蓄罐
一种复合剪力墙及其施工方法,0.8031412,建筑物内外壁及地面的石材板材施工方法
墙上基站及其实施方法,0.7776334,建筑物内外壁及地面的石材板材施工方法
一种用于路面基层的补强材料及其制备方法,0.81120527,建筑物内外壁及地面的石材板材施工方法
建筑保温砌块,0.81343305,建筑物内外壁及地面的石材板材施工方法
墙面板集成安装总成以及墙面装饰方法,0.81639886,建筑物内外壁及地面的石材板材施工方法
墙面装饰挂板安装系统,0.8179128,建筑物内外壁及地面的石材板材施工方法
一种复杂地层大断面顶管施工方法,0.8188927,建筑物内外壁及地面的石材板材施工方法
一种硅锰渣棉板装配式一体化内墙及其制备方法,0.8242517,建筑物内外壁及地面的石材板材施工方法
一种土建筑加固墙体及其加固方法,0.80283767,建筑物内外壁及地面的石材板材施工方法
一种外墙保温柔性饰面装饰一体板,0.7952588,建筑物内外壁及地面的石材板材施工方法
预制混凝土墙板的高效安装方法及其装置,0.7896641,建筑物内外壁及地面的石材板材施工方法
一种免龙骨外墙装饰板安装构件及其安装方法,0.77720636,建筑物内外壁及地面的石材板材施工方法
一种结构稳固的隔热防渗坡屋面及其建造方法,0.7693984,建筑物内外壁及地面的石材板材施工方法
一种用于装配式木结构建筑的保温防火墙板及制备方法,0.760816,建筑物内外壁及地面的石材板材施工方法
墙面板安装总成及安装方法,0.74344677,建筑物内外壁及地面的石材板材施工方法
一种室外装饰板,0.730438,建筑物内外壁及地面的石材板材施工方法
表面装饰的亚克力板及其表面装饰方法,0.71420836,建筑物内外壁及地面的石材板材施工方法
一种用于木质装饰板上的墙板连接型材及墙板安装结构,0.7069853,建筑物内外壁及地面的石材板材施工方法
一种建筑室内的艺术装饰墙板,0.6924118,建筑物内外壁及地面的石材板材施工方法
施工地板及其铺设方法,0.67980194,建筑物内外壁及地面的石材板材施工方法
一种以玻璃骨料作为装饰层的艺术地面结构与施工工艺,0.6684576,建筑物内外壁及地面的石材板材施工方法
一种石膏墙的施工工法,0.61453426,建筑物内外壁及地面的石材板材施工方法
一种建筑物外墙的复合墙体及其施工方法,0.5953778,建筑物内外壁及地面的石材板材施工方法
一种石材砌筑的外饰面系统,0.56518173,建筑物内外壁及地面的石材板材施工方法
磁吸式石膏板隔墙结构,0.82601917,建筑物内外壁及地面的石材板材施工方法
在人工填石层中成孔的施工方法,0.8041624,建筑物内外壁及地面的石材板材施工方法
